Zeitstempel Wetter,Zeitstempel Read,Zeit,Anwesenheit,TAmb,FAmb,AM,WF,PNH,PH,BAmb,PNV,T01,B01,B02,B03,F01,QHeizung,QKuehlung,QBeleuchtung,HT_SP,CL_SP,LX_USP,LX_LSP,L01,L02,HT_TC,CL_TC,Shadestep,SSD,SST,SSI3,Stoerung,L01_NN,L02_NN,SS_NN,HT_TC_NN,CL_TC_NN,reward
1515102600,1515102600,2018-01-04 22:50:00,1,9.5988,84.11643000000001,3.2244479999999998,218.6724,-0.27354559999999994,0.1374384,0.4439576,-0.2160386,20.0,620.0,110.0,35.0,51.663401519483756,0.14916088792013876,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.34048128,-0.046123803,0.0997188894424045
1515103200,1515103200,2018-01-04 23:00:00,1,9.41,85.14627,3.119178,218.4547,-0.02089172,0.03029557,0.44400680000000003,0.02775362,20.0,620.0,110.0,35.0,50.979556755459264,0.14940363830327932,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.69586444,-0.81688225,0.09966494491281773
1515103800,1515103800,2018-01-04 23:10:00,1,9.4156,83.99531999999999,2.807715,235.0508,-0.05053079,0.08490148,0.4439576,0.04362319,20.0,620.0,110.0,35.0,50.327318684976284,0.14945171765643975,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.32176,-0.55606276,0.0996542606121154
1515104400,1515104400,2018-01-04 23:20:00,1,9.3026,83.815,2.586064,100.8419,-0.653397,0.08894089,0.44394120000000004,-0.1645411,20.0,620.0,110.0,35.0,49.6768652921885,0.14962696304084716,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.32706040000000003,0.850941,0.0996153171933582
1515105000,1515105000,2018-01-04 23:30:00,1,9.1428,82.78963,1.787722,208.4849,-1.3294270000000001,0.095,0.443892,-0.6105314000000001,20.0,620.0,110.0,35.0,49.023069676550385,0.15146283781058315,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.43764114,2.5571034,0.09920734502230574
1515105600,1515105600,2018-01-04 23:40:00,1,8.9186,82.61155,2.437143,254.584,-2.038535,0.03637931,0.443892,-0.9970530999999999,20.0,620.0,110.0,35.0,48.358195492369404,0.15210565876488585,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.43803522,-1.4451966,0.09906449592134957
1515106200,1515106200,2018-01-04 23:50:00,1,8.9196,80.48214,3.0268,165.9446,-2.0141400000000003,-0.0303202,0.4438264,-0.8721981,20.0,620.0,110.0,35.0,47.67157859554824,0.15223600372104554,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6809198000000001,0.25954342,0.09903553037553632
1515106800,1515106800,2018-01-05 00:00:00,1,8.8384,80.56378000000001,2.284377,254.2494,-1.791125,-0.01618227,0.4438755999999999,-0.6937681,20.0,620.0,110.0,35.0,46.99438994386207,0.15436242085140428,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.57940763,0.19014132,0.0985629932354566
1515107400,1515107400,2018-01-05 00:10:00,1,8.7622,80.70687,1.7932,149.765,-2.001953,-0.02426108,0.4438755999999999,-0.6402415,20.0,620.0,110.0,35.0,46.36296298605858,0.1543213424775075,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.011589289,-1.1462299999999999,0.09857212176298924
1515108000,1515108000,2018-01-05 00:20:00,1,8.519,81.57511,1.6893580000000001,230.446,-2.5089599999999996,0.04046798,0.4438428,-1.040676,20.0,620.0,110.0,35.0,45.76364082562303,0.15662667104152134,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.46375740000000004,-0.70468223,0.09805982652654173
1515108600,1515108600,2018-01-05 00:30:00,1,8.712,79.52292,2.145247,248.8188,-2.0960509999999997,-0.1354187,0.4438264,-0.8087439999999999,20.0,620.0,110.0,35.0,45.203622907043155,0.15447862336746748,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.45900005,-0.9856334999999999,0.09853717045410924
1515109200,1515109200,2018-01-05 00:40:00,1,8.6136,79.01703,2.193114,229.453,-2.209299,0.02426108,0.4438428,-0.8384783000000001,20.0,620.0,110.0,35.0,44.644703115510815,0.15500556220962938,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.79237974,1.2831336000000002,0.0984200729336288
1515109800,1515109800,2018-01-05 00:50:00,1,8.5214,78.0856,1.7229459999999999,177.9208,-2.2423990000000003,-0.08490148,0.44379359999999995,-0.7829951999999999,20.0,620.0,110.0,35.0,44.06719570243371,0.15688646061752434,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.42196766,1.3470848,0.09800209550965217
1515110400,1515110400,2018-01-05 01:00:00,1,8.2936,78.58308000000001,1.8909330000000002,186.7089,-2.453206,-0.1495813,0.44379359999999995,-0.9653381999999999,20.0,620.0,110.0,35.0,43.498676567281244,0.15976164336179896,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.103854746,-0.50240004,0.09736316601092446
1515111000,1515111000,2018-01-05 01:10:00,1,8.2818,78.57584,1.462827,202.08900000000003,-2.6100209999999997,-0.08088669999999999,0.4437608,-0.9118357,20.0,620.0,110.0,35.0,42.971168524776665,0.15987109387868925,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.08989105,0.6066275999999999,0.09733884367383773
1515111600,1515111600,2018-01-05 01:20:00,1,8.167,79.0767,1.39236,221.8571,-2.690191,-0.0626601,0.4437772,-0.8226329,20.0,620.0,110.0,35.0,42.46781904271796,0.16090500508560865,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.51950955,0.9866593000000001,0.09710908562785564
1515112200,1515112200,2018-01-05 01:30:00,1,8.1044,78.67575,1.492915,242.2321,-2.878365,-0.03435961,0.4437608,-1.173502,19.5,620.0,110.0,35.0,43.30450348360082,0.02791756158566128,0.0,0.0235,20,26,inf,500,1.0,0.0,19,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-1.0281696,0.12435460000000001,0.02666185085006616
1515112800,1515112800,2018-01-05 01:40:00,1,8.0458,77.14502,1.054484,189.5034,-2.7110830000000004,0.0020197039999999998,0.4438264,-0.9732850000000001,20.0,620.0,110.0,35.0,41.48460149177888,0.16053442716019034,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.64547324,0.43634989999999996,0.0971914362779486
1515113400,1515113400,2018-01-05 01:50:00,1,8.2216,75.17871,2.6060659999999998,174.9304,-2.3033759999999996,-0.04849754,0.4437772,-0.8147101,20.0,620.0,110.0,35.0,40.99467654899559,0.1607055770063439,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6288223000000001,0.017282248,0.09715340297880336
1515114000,1515114000,2018-01-05 02:00:00,1,8.1332,74.38611,2.139703,233.5195,-2.522909,-0.0929803,0.4437772,-0.9217633,20.0,620.0,110.0,35.0,40.48742505241239,0.16683641805505078,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.37488726,0.5512391999999999,0.09579099385686853
1515114600,1515114600,2018-01-05 02:10:00,1,7.9858,74.37451,2.4473119999999997,235.2357,-2.501996,-0.04246305,0.4437116,-0.9078744000000001,20.0,620.0,110.0,35.0,39.97096816299045,0.1669115942424843,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.34675127,-0.16171941,0.09577428803743883
1515115200,1515115200,2018-01-05 02:20:00,1,7.8802,74.08502,1.8121509999999998,166.544,-2.404459,-0.1293596,0.44381000000000004,-0.8622704999999999,20.0,620.0,110.0,35.0,39.47855047794098,0.1671373180748533,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.38680494,0.3739336,0.09572412718580127
1515115800,1515115800,2018-01-05 02:30:00,1,7.7284,74.96876,1.392155,193.0943,-2.5577490000000003,-0.04647783,0.44379359999999995,-0.8662076999999999,20.0,620.0,110.0,35.0,39.01821794276809,0.16742287270855624,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.8269341,-0.27163687,0.09566067060053396
1515116400,1515116400,2018-01-05 02:40:00,1,7.6134,75.48062,1.9915939999999999,214.8645,-2.346943,-0.10310339999999998,0.4436952,-0.9633333000000001,20.0,620.0,110.0,35.0,38.60308141227621,0.16834070501695364,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.56464446,1.8313636999999998,0.09545670786533453
1515117000,1515117000,2018-01-05 02:50:00,1,7.7414,76.13211,1.7194610000000001,194.0241,-1.961868,-0.0646798,0.44381000000000004,-0.5471014,20.0,620.0,110.0,35.0,38.23689724289443,0.1678485444925168,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.49070817,0.6845631,0.09556607687076492
1515117600,1515117600,2018-01-05 03:00:00,1,7.6176,77.4526,1.72717,192.1079,-1.770234,-0.09502463,0.4437772,-0.675942,20.0,620.0,110.0,35.0,37.9270251144455,0.17055832733913076,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.54825443,-0.98227185,0.09496390290485074
1515118200,1515118200,2018-01-05 03:10:00,1,7.6484,78.61045,1.4990649999999999,172.7319,-1.637813,-0.08086207,0.4437772,-0.5768599,20.0,620.0,110.0,35.0,37.68756749178676,0.17008037086012348,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.36769685,1.8597289000000001,0.09507011545574123
1515118800,1515118800,2018-01-05 03:20:00,1,7.9128,78.00831,2.110026,201.0934,-1.400828,-0.09704433,0.44379359999999995,-0.4241787,20.0,620.0,110.0,35.0,37.511600430760204,0.16808766812767062,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.9057919,1.0146815,0.0955129382851752
1515119400,1515119400,2018-01-05 03:30:00,1,7.8246,79.05167,1.770042,170.7326,-1.5733549999999998,-0.02827586,0.4437772,-0.5609662,20.0,620.0,110.0,35.0,37.370549877528326,0.16950437104361907,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.55667627,1.4866982,0.09519811541496442
1515120000,1515120000,2018-01-05 03:40:00,1,7.9224,79.04701999999999,2.339164,171.5322,-1.672654,-0.07073892,0.44381000000000004,-0.5332366999999999,20.0,620.0,110.0,35.0,37.25386606640174,0.16845730628011935,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6028551999999999,-0.74771357,0.09543079647351993
1515120600,1515120600,2018-01-05 03:50:00,1,7.9426,79.53591,2.326609,204.2442,-1.604692,-0.01615764,0.4438755999999999,-0.5649274999999999,20.0,620.0,110.0,35.0,37.176814269906934,0.16877908581872933,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.96562123,0.83912086,0.0953592899093844
1515121200,1515121200,2018-01-05 04:00:00,1,7.9288,79.54888000000001,1.427196,188.1132,-1.6203610000000002,-0.10310339999999998,0.4438264,-0.5589854999999999,20.0,620.0,110.0,35.0,37.118380186194734,0.17055792896596134,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.21130149999999998,1.166501,0.0949639914322217
1515121800,1515121800,2018-01-05 04:10:00,1,7.7072,80.78674000000001,1.258545,161.9453,-1.789384,-0.0303202,0.44385920000000006,-0.7413768000000001,20.0,620.0,110.0,35.0,37.05226458586224,0.17199332263606998,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.8943651,-0.3926289,0.09464501506108647
1515122400,1515122400,2018-01-05 04:20:00,1,7.4626,82.05978,1.273781,177.1261,-1.74758,0.04241379,0.4438264,-0.8166667,20.0,620.0,110.0,35.0,36.99449316681199,0.17376061187039618,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.5540316,0.13347748,0.09425228412012507
1515123000,1515123000,2018-01-05 04:30:00,1,7.2938,84.03938000000001,1.560913,162.3474,-2.228429,-0.008078818,0.44374440000000004,-1.064469,20.0,620.0,110.0,35.0,36.95671808368083,0.17501049866887902,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.42949218,1.8237988999999997,0.09397453149824
1515123600,1515123600,2018-01-05 04:40:00,1,7.3196,83.10738,1.3459290000000002,200.4891,-2.2214650000000002,-0.04241379,0.4437608,-1.068454,20.0,620.0,110.0,35.0,36.92763335581997,0.17446553088960906,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5943324999999999,0.78803766,0.09409563544918888
1515124200,1515124200,2018-01-05 04:50:00,1,7.2578,83.15935999999999,1.626058,223.3387,-1.900913,-0.04041872,0.4437608,-0.9871498,20.0,620.0,110.0,35.0,36.880866558574645,0.17507841902240848,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.51341516,-1.1534482,0.09395943808634458
1515124800,1515124800,2018-01-05 05:00:00,1,7.297999999999999,83.06004,1.709457,177.9213,-2.157006,-0.03637931,0.4437772,-0.8781643,20.0,620.0,110.0,35.0,36.832517263396134,0.17652998500643674,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.45150623,-0.8234986999999999,0.0936368678676716
1515125400,1515125400,2018-01-05 05:10:00,1,7.181,83.70118000000001,1.074673,123.8057,-1.9827810000000001,0.004064039,0.4438264,-0.8246377,20.0,620.0,110.0,35.0,36.78530423391209,0.1775497867850595,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6785078,0.5972549,0.09341024525019988
1515126000,1515126000,2018-01-05 05:20:00,1,7.144,84.27877,0.5482348000000001,192.6997,-1.6970490000000003,-0.0303202,0.4437772,-0.8028019000000001,20.0,620.0,110.0,35.0,36.76255546259838,0.17735013429993454,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.45852134,2.2121005,0.09345461246911654
1515126600,1515126600,2018-01-05 05:30:00,1,7.1846,84.32240999999999,0.9891341999999999,158.5537,-1.435711,0.02224138,0.44381000000000004,-0.6600725000000001,20.0,620.0,110.0,35.0,36.75490950285729,0.17757720757922069,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.048745453,-1.2133322,0.0934041517403863
1515127200,1515127200,2018-01-05 05:40:00,1,7.178999999999999,84.68646,0.9185854999999999,193.8995,-1.50017,0.07477833,0.44385920000000006,-0.6660145000000001,20.0,620.0,110.0,35.0,36.741359905850615,0.1772964142274452,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.49332200000000004,0.74429095,0.09346655026300307
1515127800,1515127800,2018-01-05 05:50:00,1,7.409,83.80079,1.2436200000000002,169.4983,-0.9809554,0.006083744,0.44379359999999995,-0.41826090000000005,20.0,620.0,110.0,35.0,36.76205285662631,0.17550339168313986,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.21373674,2.2845378,0.09386499971729316
1515128400,1515128400,2018-01-05 06:00:00,1,7.4984,83.66554000000001,1.87363,129.9267,-1.395626,0.08288177,0.4438264,-0.5014976,20.0,620.0,110.0,35.0,36.77727557805125,0.17766294921726927,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.8881735999999999,0.5857104999999999,0.09338509804304218
1515129000,1515129000,2018-01-05 06:10:00,1,7.7242,82.85296,2.099989,287.563,-1.256242,-0.0444335,0.4438755999999999,-0.45787440000000007,20.0,620.0,110.0,35.0,36.79802080064482,0.17580061574694925,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.18808824,1.6338198999999998,0.0937989499253355
1515129600,1515129600,2018-01-05 06:20:00,1,7.973,81.98585,2.253518,188.31400000000002,-0.9495966,-0.04445813,0.44394120000000004,-0.33301929999999996,20.0,620.0,110.0,35.0,36.845154437978096,0.17378788147667748,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.43332326,1.4291528,0.09424622420761812
1515130200,1515130200,2018-01-05 06:30:00,1,8.1816,81.47295,3.172695,205.8907,-0.9617621999999999,-0.07884236,0.44394120000000004,-0.37857490000000005,20.0,620.0,110.0,35.0,36.913244403646075,0.17229532609832415,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6959348000000001,-0.60067713,0.09457790318058554
1515130800,1515130800,2018-01-05 06:40:00,1,8.1582,81.31824,2.153283,240.6337,-1.223121,-0.04044335,0.44385920000000006,-0.4757246,20.0,620.0,110.0,35.0,36.97817198707549,0.17310350976856612,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.21411246,-0.5759544,0.09439830680942066
1515131400,1515131400,2018-01-05 06:50:00,1,8.1654,81.1872,1.865651,136.3265,-1.3555409999999999,-0.02226601,0.443892,-0.6482126,20.0,620.0,110.0,35.0,37.02924974244429,0.1724255106844317,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.64327,0.9393822000000001,0.09454897327256162
1515132000,1515132000,2018-01-05 07:00:00,1,8.238,81.35355,2.376952,208.6816,-1.676136,-0.04243842,0.4439084,-0.7175604,20.0,620.0,110.0,35.0,37.08872903628804,0.17359858098459416,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.50558704,0.14592570000000002,0.09428829098363664
1515132600,1515132600,2018-01-05 07:10:00,1,8.3572,81.00936,2.951289,166.9414,-1.794607,-0.02019704,0.4438755999999999,-0.7235024,20.0,620.0,110.0,35.0,37.15358123803174,0.17229808833471352,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.56298214,-0.7321257,0.0945772893502768
1515133200,1515133200,2018-01-05 07:20:00,1,8.5498,80.78299,2.99171,94.64671,-2.008917,-0.01211823,0.4439084,-0.6977536,20.0,620.0,110.0,35.0,37.238930074430655,0.1708804570895107,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.6971644,1.3287139,0.0948923185158774
1515133800,1515133800,2018-01-05 07:30:00,1,8.6604,80.26614000000001,2.800179,154.7593,-1.8399150000000002,-0.04849754,0.443974,-0.6600965999999999,20.0,620.0,110.0,35.0,37.34386623876915,0.16997647075687036,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.504045,-0.32937938,0.09509320436757526
1515134400,1515134400,2018-01-05 07:40:00,1,8.6884,80.31713,3.258635,212.28599999999997,-1.9862849999999999,-0.07884236,0.443974,-0.8067633000000001,20.0,620.0,110.0,35.0,37.44462634431025,0.1704149403214081,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.3535428,0.6311639,0.09499576668656687
1515135000,1515135000,2018-01-05 07:50:00,1,8.9188,79.14459000000001,3.350137,212.1333,-1.609936,-0.05455665,0.44400680000000003,-0.5609662,19.5,620.0,110.0,35.0,38.72184404782891,0.2159593757936926,0.0,0.0235,20,26,inf,500,1.0,0.0,20,28,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.49044535,2.0901198,-0.0151252189739408
1515135600,1515135600,2018-01-05 08:00:00,1,8.967,78.63774000000001,2.921128,190.5132,-0.5889384,-0.05864532,0.4440232,0.3171739,20.0,620.0,110.0,35.0,37.62030525757425,0.16956114339532907,0.0,0.0235,20,26,inf,500,1.0,0.0,20,25,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.10942802,-1.3028086,0.09518549933680663
1515136200,1515136200,2018-01-05 08:10:00,1,8.9684,78.08442,2.523167,139.5805,2.198811,-0.0323399,0.44399040000000006,2.376691,20.0,620.0,110.0,35.0,37.690055681768854,0.1699704889920121,0.0,0.0235,20,26,inf,500,1.0,0.0,20,27,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.595349,1.8496966000000001,0.09509453364865487
1515136800,1515136800,2018-01-05 08:20:00,1,8.9546,77.69945,2.457825,189.1145,3.0543310000000004,0.3577833,0.4440232,3.597754,20.0,620.0,110.0,35.0,37.72317964538887,0.1699148267851357,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,1.0,7,10,255,0.0,1.0,0.0,1.0,-0.21162951,0.59568834,0.09510690302796074
1515137400,1515137400,2018-01-05 08:30:00,1,9.056000000000001,76.7461,2.034622,194.3103,7.352696000000001,32.21734,0.834399,17.97087,20.0,620.0,110.0,35.0,37.73898744733326,0.16944312100514367,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.40232593,0.07251343,0.09521172653462563
1515138000,1515138000,2018-01-05 08:40:00,1,9.1654,75.46438,2.053582,209.4964,16.78053,2.510443,1.224742,70.98768000000001,20.0,1276.65771484375,332.9546356201172,257.9546356201172,37.73050687078032,0.14917906871669415,0.0,0.0235,20,26,inf,500,1.0,0.0,20,26,0.0,2,0,0,0.0,1.0,0.0,0.0,-0.5746783000000001,-0.8898983,0.04718223207789218
1515138600,1515138600,2018-01-05 08:50:00,1,9.3814,73.76274000000001,3.110043,172.252,20.922060000000002,79.3518,1.61515,56.392509999999994,20.0,1078.0301513671877,365.6282653808594,365.6282653808594,37.69427859998344,0.13734174593291426,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.42044705,-0.32941820000000005,0.369479612014908
1515139200,1515139200,2018-01-05 09:00:00,1,9.283999999999999,73.66221,2.157285,211.3205,43.97153,102.6189,3.3324800000000003,103.7282,20.0,1423.1951904296875,455.6468811035156,455.6468811035156,37.63625660305989,0.1437057553960777,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.6561714,-0.033112586,0.36806538768976055
1515139800,1515139800,2018-01-05 09:10:00,1,9.576,71.92631999999999,1.566202,213.0973,78.03433000000001,293.8816,7.782558,284.3155,20.0,4678.59619140625,1499.6737060546875,1499.6737060546875,37.55429103609668,0.07293876005262094,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.67072695,0.934672,0.3837913866549731
1515140400,1515140400,2018-01-05 09:20:00,1,10.0392,68.77020999999999,2.473004,255.0524,74.90858,173.0083,7.626600999999999,156.5784,20.0,4502.7275390625,1376.359130859375,1376.359130859375,37.460506952772064,0.08142467214713899,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.5959774,-0.90088487,0.3819056284117469
1515141000,1515141000,2018-01-05 09:30:00,1,10.0746,68.6109,1.7602669999999998,211.5128,85.51941,19.73185,7.860397,121.9945,20.0,2106.951416015625,528.7191772460939,528.7191772460939,37.348132945201655,0.13419783346426986,0.0,0.0,20,26,inf,500,0.0,0.0,20,27,0.0,2,0,0,0.0,0.0,0.0,0.0,0.37321317,1.0377903,0.3701782592301623
1515141600,1515141600,2018-01-05 09:40:00,1,10.2074,68.77033,2.417766,151.7879,98.84314,0.1556404,8.172605,73.83019,20.0,2763.76513671875,719.7951049804688,719.7951049804688,37.270102077293636,0.12713026846591172,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0015437901,-1.3880238999999999,0.3717488292297974
1515142200,1515142200,2018-01-05 09:50:00,1,10.331,68.44439,1.4138540000000002,202.2004,73.21851,0.12733989999999998,5.1282559999999995,45.02838,20.0,2201.28173828125,543.0223388671875,543.0223388671875,37.222340516754564,0.13701314105050924,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.49336030000000003,-1.0156033000000002,0.3695526353221091
1515142800,1515142800,2018-01-05 10:00:00,1,10.4434,69.25081999999999,2.1783200000000003,212.9101,117.9845,0.3638177,9.187515,74.98184,20.0,2937.941162109375,756.9904174804688,756.9904174804688,37.220584741999176,0.1088873543682734,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.06871256,-0.3598445,0.37580281014038375
1515143400,1515143400,2018-01-05 10:10:00,1,10.5606,69.53087,2.493243,212.916,82.37624,0.19605910000000001,6.611428999999999,41.72795,20.0,2709.22900390625,679.2825927734375,679.2825927734375,37.25014855505873,0.11225822467565487,0.0,0.0,20,26,inf,500,0.0,0.0,20,24,0.0,2,0,0,0.0,0.0,0.0,0.0,0.3991528,-2.1441103999999997,0.3750537278498545
1515144000,1515144000,2018-01-05 10:20:00,1,10.5144,70.38772,1.6418110000000001,167.9712,62.057069999999996,0.07275862,4.7378480000000005,33.30942,20.0,1725.876220703125,404.39697265625,404.39697265625,37.31686611507249,0.12572976138948466,0.0,0.0,20,26,inf,500,0.0,0.0,20,26,0.0,2,0,0,0.0,0.0,0.0,0.0,0.68204725,-0.9404049000000001,0.37206005302455897
1515144600,1515144600,2018-01-05 10:30:00,1,10.4746,71.28990999999999,2.029604,209.5109,86.15016999999999,0.02830049,6.923638,40.5842,20.0,2235.190185546875,538.1228637695311,538.1228637695311,37.403440835302355,0.12096942555562055,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.23458861,-1.8192408,0.3731179054320843
1515145200,1515145200,2018-01-05 10:40:00,1,10.4398,72.56477,2.810118,235.8814,107.9225,0.08288177,8.642330000000001,51.96618,20.0,2756.900390625,683.4603271484375,683.4603271484375,37.517862694088286,0.11608846747479995,0.0,0.0,20,26,inf,500,0.0,0.0,20,25,0.0,2,0,0,0.0,0.0,0.0,0.0,0.60368145,-1.3839276000000003,0.3742025627833778
